SimID;Strategy;Strategy Label;Total Output;End WIP;Avg Cycle Time
2653;original;Base Game;54;43;15,22
2654;original;Base Game;49;69;15,92
2655;original;Base Game;54;49;15,5
2656;original;Base Game;46;56;15,6
2657;original;Base Game;47;65;17,36
2658;original;Base Game;56;52;15,35
2659;original;Base Game;51;56;14,47
2660;original;Base Game;55;63;15,37
2661;original;Base Game;56;48;13,2
2662;original;Base Game;50;47;15,5
2663;original;Base Game;61;48;12,88
2664;original;Base Game;51;33;14,67
2665;original;Base Game;55;55;15
2666;original;Base Game;53;58;15,71
2667;original;Base Game;53;53;15,06
2668;original;Base Game;55;55;15,11
2669;original;Base Game;53;52;16,41
2670;original;Base Game;58;44;14,32
2671;original;Base Game;51;49;16,73
2672;original;Base Game;52;54;14,5
2673;original;Base Game;52;50;16,88
2674;original;Base Game;58;44;14,32
2675;original;Base Game;58;54;15,32
2676;original;Base Game;50;76;15,21
2677;original;Base Game;53;57;16,71
2678;original;Base Game;50;58;15,5
2679;original;Base Game;53;59;14,35
2680;original;Base Game;50;58;15,07
2681;original;Base Game;58;45;15,05
2682;original;Base Game;53;43;14,76
2683;original;Base Game;52;45;13,56
2684;original;Base Game;52;61;16,12
2685;original;Base Game;56;44;14,5
2686;original;Base Game;53;60;15,35
2687;original;Base Game;46;51;17,4
2688;original;Base Game;53;58;15,76
2689;original;Base Game;55;46;13,68
2690;original;Base Game;51;51;16,47
2691;original;Base Game;55;52;14,74
2692;original;Base Game;54;49;15,11
2693;original;Base Game;50;70;15,64
2694;original;Base Game;54;41;13,83
2695;original;Base Game;54;56;14,61
2696;original;Base Game;55;41;15,21
2697;original;Base Game;49;53;16,69
2698;original;Base Game;56;45;14,85
2699;original;Base Game;51;43;16
2700;original;Base Game;46;52;16,6
2701;original;Base Game;56;33;15,5
2702;original;Base Game;55;40;13,42
2703;original;Base Game;52;46;13,44
2704;original;Base Game;52;36;14,56
2705;original;Base Game;54;57;15,72
2706;original;Base Game;58;57;15,23
2707;original;Base Game;51;53;15,73
2708;original;Base Game;57;52;15,1
2709;original;Base Game;54;60;15,56
2710;original;Base Game;55;38;13,84
2711;original;Base Game;51;53;14,33
2712;original;Base Game;53;55;16,35
2713;original;Base Game;53;48;15,06
2714;original;Base Game;52;40;14,69
2715;original;Base Game;52;63;16,25
2716;original;Base Game;53;60;16,41
2717;original;Base Game;48;69;16,25
2718;original;Base Game;48;57;16,25
2719;original;Base Game;51;47;14,6
2720;original;Base Game;54;46;13,83
2721;original;Base Game;56;40;14,6
2722;original;Base Game;52;51;15,06
2723;original;Base Game;48;52;16,17
2724;original;Base Game;54;50;15,22
2725;original;Base Game;51;53;15,87
2726;original;Base Game;52;51;13,81
2727;original;Base Game;62;45;13,04
2728;original;Base Game;52;59;14,75
2729;original;Base Game;55;54;15,05
2730;original;Base Game;50;57;12,93
2731;original;Base Game;55;56;15,74
2732;original;Base Game;44;70;18,12
2733;original;Base Game;53;50;14,76
2734;original;Base Game;53;48;14,65
2735;original;Base Game;53;64;13,29
2736;original;Base Game;50;53;14,07
2737;original;Base Game;55;56;14,47
2738;original;Base Game;52;45;15
2739;original;Base Game;51;63;15,6
2740;original;Base Game;49;59;15,62
2741;original;Base Game;52;68;15,44
2742;original;Base Game;48;54;15,5
2743;original;Base Game;48;56;16,25
2744;original;Base Game;55;49;14,68
2745;original;Base Game;54;53;15,83
2746;original;Base Game;54;56;12,89
2747;original;Base Game;54;64;14,22
2748;original;Base Game;55;50;13,79
2749;original;Base Game;58;49;15,32
2750;original;Base Game;53;48;15,29
2751;original;Base Game;52;53;15,56
2752;original;Base Game;53;43;14,59
2753;original;Base Game;52;53;16,44
2754;original;Base Game;59;52;14,26
2755;original;Base Game;50;55;15,86
2756;original;Base Game;50;59;15,93
2757;original;Base Game;50;46;16,93
2758;original;Base Game;52;46;14,56
2759;original;Base Game;49;70;16,92
2760;original;Base Game;56;45;14,65
2761;original;Base Game;50;51;16,29
2762;original;Base Game;42;75;18,5
2763;original;Base Game;52;51;16,62
2764;original;Base Game;57;45;15,38
2765;original;Base Game;54;54;15,39
2766;original;Base Game;61;51;14,28
2767;original;Base Game;52;53;14,88
2768;original;Base Game;52;63;15,5
2769;original;Base Game;53;41;13,71
2770;original;Base Game;51;55;16,2
2771;original;Base Game;52;46;14,62
2772;original;Base Game;50;65;17,71
2773;original;Base Game;50;64;15,57
2774;original;Base Game;51;47;16,13
2775;original;Base Game;54;39;13,56
2776;original;Base Game;51;53;15,67
2777;original;Base Game;54;43;15,22
2778;original;Base Game;57;36;12,81
2779;original;Base Game;58;50;14
2780;original;Base Game;51;46;14,87
2781;original;Base Game;48;53;16,08
2782;original;Base Game;50;58;16,21
2783;original;Base Game;52;54;16,25
2784;original;Base Game;50;53;17
2785;original;Base Game;51;65;15,4
2786;original;Base Game;54;53;13,72
2787;original;Base Game;50;55;14,57
2788;original;Base Game;54;49;14,78
2789;original;Base Game;52;54;15,12
2790;original;Base Game;51;67;16,53
2791;original;Base Game;49;54;15,69
2792;original;Base Game;52;53;14,12
2793;original;Base Game;53;69;16
2794;original;Base Game;50;65;16,36
2795;original;Base Game;54;51;13
2796;original;Base Game;50;55;14,5
2797;original;Base Game;50;55;15,43
2798;original;Base Game;52;59;16
2799;original;Base Game;50;61;15,43
2800;original;Base Game;61;42;13,92
2801;original;Base Game;51;56;16,07
2802;original;Base Game;49;48;16,77
2803;original;Base Game;57;39;15,1
2804;original;Base Game;55;32;13,95
2805;original;Base Game;49;57;16,31
2806;original;Base Game;49;59;15,69
2807;original;Base Game;54;47;11,94
2808;original;Base Game;56;52;14,3
2809;original;Base Game;56;51;14
2810;original;Base Game;47;58;17,45
2811;original;Base Game;52;47;14,12
2812;original;Base Game;52;63;15,12
2813;original;Base Game;53;52;15,59
2814;original;Base Game;52;56;14,5
2815;original;Base Game;51;56;16,47
2816;original;Base Game;52;46;17,06
2817;original;Base Game;48;59;16,17
2818;original;Base Game;52;46;14,31
2819;original;Base Game;50;53;16,21
2820;original;Base Game;59;52;13,43
2821;original;Base Game;51;55;13,53
2822;original;Base Game;56;52;15,3
2823;original;Base Game;54;60;16,33
2824;original;Base Game;49;55;16,08
2825;original;Base Game;48;58;16
2826;original;Base Game;49;70;16,69
2827;original;Base Game;50;67;15,71
2828;original;Base Game;51;73;16,27
2829;original;Base Game;54;52;15,89
2830;original;Base Game;51;58;14,13
2831;original;Base Game;53;70;15,35
2832;original;Base Game;47;51;16,73
2833;original;Base Game;54;67;15,28
2834;original;Base Game;55;48;14,63
2835;original;Base Game;54;50;15,65
2836;original;Base Game;53;51;15,35
2837;original;Base Game;59;35;13,3
2838;original;Base Game;53;54;14,59
2839;original;Base Game;50;39;16
2840;original;Base Game;55;45;13,63
2841;original;Base Game;53;62;15,29
2842;original;Base Game;51;54;16,53
2843;original;Base Game;55;48;14,74
2844;original;Base Game;48;59;16,5
2845;original;Base Game;48;47;16,83
2846;original;Base Game;52;53;16,06
2847;original;Base Game;55;53;13,95
2848;original;Base Game;53;55;16,24
2849;original;Base Game;59;50;14,26
2850;original;Base Game;47;52;16,91
2851;original;Base Game;56;52;13,9
2852;original;Base Game;48;58;17,42
2853;original;Base Game;48;52;15,83
2854;original;Base Game;52;52;13,81
2855;original;Base Game;46;51;16,9
2856;original;Base Game;51;55;15,73
2857;original;Base Game;54;62;15,06
2858;original;Base Game;51;53;16,33
2859;original;Base Game;53;61;15
2860;original;Base Game;51;48;14,93
2861;original;Base Game;54;30;13,17
2862;original;Base Game;54;47;14,78
2863;original;Base Game;46;62;15,6
2864;original;Base Game;53;50;14,76
2865;original;Base Game;55;51;14,42
2866;original;Base Game;53;53;14,76
2867;original;Base Game;56;44;14,65
2868;original;Base Game;59;60;14,57
2869;original;Base Game;56;45;14,45
2870;original;Base Game;50;49;16,71
2871;original;Base Game;51;43;16,6
2872;original;Base Game;53;60;14,29
2873;original;Base Game;52;46;15,31
2874;original;Base Game;55;67;15,58
2875;original;Base Game;52;49;14,69
2876;original;Base Game;53;67;15,82
2877;original;Base Game;53;47;14,88
2878;original;Base Game;56;49;14,35
2879;original;Base Game;52;65;15,12
2880;original;Base Game;56;50;14,85
2881;original;Base Game;54;43;14,22
2882;original;Base Game;54;56;16,89
2883;original;Base Game;53;39;13,94
2884;original;Base Game;51;52;16,47
2885;original;Base Game;56;45;13,85
2886;original;Base Game;56;55;15,35
2887;original;Base Game;56;33;12,9
2888;original;Base Game;54;58;13,83
2889;original;Base Game;50;66;16,14
2890;original;Base Game;52;47;15,62
2891;original;Base Game;46;57;17
2892;original;Base Game;57;44;13,71
2893;original;Base Game;52;56;15,31
2894;original;Base Game;53;46;15,18
2895;original;Base Game;52;55;14,25
2896;original;Base Game;52;47;14,19
2897;original;Base Game;45;59;18,22
2898;original;Base Game;56;47;15,2
2899;original;Base Game;54;42;16,67
2900;original;Base Game;50;49;17
2901;original;Base Game;48;61;15,33
2902;original;Base Game;51;44;13,8
2903;original;Base Game;55;64;15,21
2904;original;Base Game;49;62;17,08
2905;original;Base Game;53;56;14,94
2906;original;Base Game;58;44;13,59
2907;original;Base Game;56;59;14,35
2908;original;Base Game;53;44;14,88
2909;original;Base Game;53;65;16,24
2910;original;Base Game;54;50;15,78
2911;original;Base Game;55;46;14,84
2912;original;Base Game;48;65;16,75
2913;original;Base Game;54;58;13,94
2914;original;Base Game;55;58;15,79
2915;original;Base Game;53;62;15,88
2916;original;Base Game;57;42;14,76
2917;original;Base Game;53;50;16,35
2918;original;Base Game;58;38;14,27
2919;original;Base Game;56;47;14,55
2920;original;Base Game;50;56;15,43
2921;original;Base Game;47;44;15,64
2922;original;Base Game;54;56;14,39
2923;original;Base Game;52;61;16,06
2924;original;Base Game;55;58;15,42
2925;original;Base Game;55;55;15,42
2926;original;Base Game;52;52;16,88
2927;original;Base Game;51;51;15,73
2928;original;Base Game;55;49;14,37
2929;original;Base Game;53;36;14,59
2930;original;Base Game;50;76;15,86
2931;original;Base Game;55;53;14,63
2932;original;Base Game;51;55;14,4
2933;original;Base Game;53;55;16,12
2934;original;Base Game;51;57;16,27
2935;original;Base Game;50;55;16,5
2936;original;Base Game;50;58;14,36
2937;original;Base Game;54;50;14,5
2938;original;Base Game;49;45;16,08
2939;original;Base Game;60;48;13,83
2940;original;Base Game;53;52;14,82
2941;original;Base Game;60;55;14,71
2942;original;Base Game;52;47;17,19
2943;original;Base Game;55;53;15,89
2944;original;Base Game;52;52;13
2945;original;Base Game;54;54;14,61
2946;original;Base Game;52;59;14,88
2947;original;Base Game;52;36;15,25
2948;original;Base Game;58;52;14,59
2949;original;Base Game;51;50;15,93
2950;original;Base Game;53;46;14,53
2951;original;Base Game;48;58;17,25
2952;original;Base Game;55;58;13,89
2953;original;Base Game;54;45;16,28
2954;original;Base Game;51;48;14,67
2955;original;Base Game;52;54;14,5
2956;original;Base Game;53;59;14,53
2957;original;Base Game;53;57;15,29
2958;original;Base Game;54;47;15,61
2959;original;Base Game;55;43;12,37
2960;original;Base Game;46;54;15,3
2961;original;Base Game;54;51;14,17
2962;original;Base Game;51;58;15,6
2963;original;Base Game;55;52;15,53
2964;original;Base Game;58;51;14,59
2965;original;Base Game;58;58;14,55
2966;original;Base Game;48;47;17
2967;original;Base Game;52;55;16,25
2968;original;Base Game;52;46;14,75
2969;original;Base Game;48;57;15,67
2970;original;Base Game;52;60;14,06
2971;original;Base Game;53;61;16
2972;original;Base Game;49;45;16,23
2973;original;Base Game;51;53;17,2
2974;original;Base Game;52;63;15,56
2975;original;Base Game;50;51;17,14
2976;original;Base Game;51;50;14,6
2977;original;Base Game;52;54;13,56
2978;original;Base Game;50;55;15,93
2979;original;Base Game;56;39;14,6
2980;original;Base Game;57;46;13,33
2981;original;Base Game;53;62;15,65
2982;original;Base Game;49;62;13,77
2983;original;Base Game;52;45;14,31
2984;original;Base Game;54;54;16,28
2985;original;Base Game;48;47;17,5
2986;original;Base Game;53;51;13,29
2987;original;Base Game;55;46;14,58
2988;original;Base Game;50;52;16,07
2989;original;Base Game;56;47;15
2990;original;Base Game;55;42;14,42
2991;original;Base Game;54;54;14,5
2992;original;Base Game;46;56;16,7
2993;original;Base Game;54;58;16,17
2994;original;Base Game;50;60;15,93
2995;original;Base Game;51;40;13,53
2996;original;Base Game;55;58;14,95
2997;original;Base Game;54;65;16,11
2998;original;Base Game;48;56;15,92
2999;original;Base Game;45;54;17
3000;A;Increased Capacity (1-7);57;45;13,95
3001;A;Increased Capacity (1-7);57;57;13,86
3002;A;Increased Capacity (1-7);53;54;15,29
3003;A;Increased Capacity (1-7);51;67;15,93
3004;A;Increased Capacity (1-7);51;65;16,4
3005;A;Increased Capacity (1-7);56;55;14,15
3006;A;Increased Capacity (1-7);52;63;15,62
3007;A;Increased Capacity (1-7);59;43;13,78
3008;A;Increased Capacity (1-7);58;69;15,09
3009;A;Increased Capacity (1-7);49;69;15,77
3010;A;Increased Capacity (1-7);58;58;13,55
3011;A;Increased Capacity (1-7);54;49;12,67
3012;A;Increased Capacity (1-7);60;49;14,54
3013;A;Increased Capacity (1-7);58;71;13,95
3014;A;Increased Capacity (1-7);57;53;15,14
3015;A;Increased Capacity (1-7);55;67;15,26
3016;A;Increased Capacity (1-7);59;54;15,04
3017;A;Increased Capacity (1-7);53;51;15,47
3018;A;Increased Capacity (1-7);59;46;15,22
3019;A;Increased Capacity (1-7);54;60;15,39
3020;A;Increased Capacity (1-7);57;73;16,71
3021;A;Increased Capacity (1-7);59;60;15,83
3022;A;Increased Capacity (1-7);54;63;15,11
3023;A;Increased Capacity (1-7);61;65;13,44
3024;A;Increased Capacity (1-7);60;51;15,83
3025;A;Increased Capacity (1-7);54;55;14,11
3026;A;Increased Capacity (1-7);59;61;15,09
3027;A;Increased Capacity (1-7);58;54;13,55
3028;A;Increased Capacity (1-7);50;62;15,79
3029;A;Increased Capacity (1-7);58;70;14,14
3030;A;Increased Capacity (1-7);54;59;15,06
3031;A;Increased Capacity (1-7);56;67;14,8
3032;A;Increased Capacity (1-7);53;55;13,59
3033;A;Increased Capacity (1-7);48;69;15,67
3034;A;Increased Capacity (1-7);56;64;14,65
3035;A;Increased Capacity (1-7);51;76;15,6
3036;A;Increased Capacity (1-7);65;41;13,93
3037;A;Increased Capacity (1-7);57;52;15,95
3038;A;Increased Capacity (1-7);50;69;16,43
3039;A;Increased Capacity (1-7);57;45;13,76
3040;A;Increased Capacity (1-7);55;52;16,05
3041;A;Increased Capacity (1-7);59;36;13,43
3042;A;Increased Capacity (1-7);59;67;13,43
3043;A;Increased Capacity (1-7);52;64;15,5
3044;A;Increased Capacity (1-7);57;56;13,57
3045;A;Increased Capacity (1-7);56;41;11,85
3046;A;Increased Capacity (1-7);66;52;14,13
3047;A;Increased Capacity (1-7);58;71;14,55
3048;A;Increased Capacity (1-7);55;55;16,05
3049;A;Increased Capacity (1-7);54;52;13,89
3050;A;Increased Capacity (1-7);59;65;12,65
3051;A;Increased Capacity (1-7);57;54;15
3052;A;Increased Capacity (1-7);56;66;14,9
3053;A;Increased Capacity (1-7);63;63;14,48
3054;A;Increased Capacity (1-7);64;59;14,96
3055;A;Increased Capacity (1-7);55;45;15,79
3056;A;Increased Capacity (1-7);56;59;14,95
3057;A;Increased Capacity (1-7);53;55;16,24
3058;A;Increased Capacity (1-7);58;62;14,18
3059;A;Increased Capacity (1-7);54;79;14
3060;A;Increased Capacity (1-7);62;65;16,04
3061;A;Increased Capacity (1-7);60;60;14,08
3062;A;Increased Capacity (1-7);52;77;15,06
3063;A;Increased Capacity (1-7);53;53;14,82
3064;A;Increased Capacity (1-7);61;50;12,92
3065;A;Increased Capacity (1-7);57;58;15,29
3066;A;Increased Capacity (1-7);53;70;14,82
3067;A;Increased Capacity (1-7);53;63;14,94
3068;A;Increased Capacity (1-7);54;62;16,22
3069;A;Increased Capacity (1-7);61;46;15,52
3070;A;Increased Capacity (1-7);60;83;14,71
3071;A;Increased Capacity (1-7);58;56;14,68
3072;A;Increased Capacity (1-7);60;62;14,08
3073;A;Increased Capacity (1-7);61;46;13,48
3074;A;Increased Capacity (1-7);53;64;13,71
3075;A;Increased Capacity (1-7);49;87;14,85
3076;A;Increased Capacity (1-7);63;40;13,33
3077;A;Increased Capacity (1-7);60;50;14,08
3078;A;Increased Capacity (1-7);54;75;15,28
3079;A;Increased Capacity (1-7);54;70;14,33
3080;A;Increased Capacity (1-7);51;71;13,33
3081;A;Increased Capacity (1-7);57;45;12,62
3082;A;Increased Capacity (1-7);60;47;13,17
3083;A;Increased Capacity (1-7);56;51;15,4
3084;A;Increased Capacity (1-7);63;76;14,52
3085;A;Increased Capacity (1-7);62;82;15,19
3086;A;Increased Capacity (1-7);56;62;13,95
3087;A;Increased Capacity (1-7);47;71;14,45
3088;A;Increased Capacity (1-7);59;51;12,91
3089;A;Increased Capacity (1-7);55;72;13,26
3090;A;Increased Capacity (1-7);54;60;14,89
3091;A;Increased Capacity (1-7);51;62;14,67
3092;A;Increased Capacity (1-7);55;57;13,68
3093;A;Increased Capacity (1-7);58;71;15,41
3094;A;Increased Capacity (1-7);65;53;14,1
3095;A;Increased Capacity (1-7);59;67;14,74
3096;A;Increased Capacity (1-7);54;59;13,83
3097;A;Increased Capacity (1-7);58;69;15,14
3098;A;Increased Capacity (1-7);48;61;15,83
3099;A;Increased Capacity (1-7);54;63;14,22
3100;A;Increased Capacity (1-7);54;45;12,5
3101;A;Increased Capacity (1-7);51;75;15,6
3102;A;Increased Capacity (1-7);53;88;16,12
3103;A;Increased Capacity (1-7);59;58;15,61
3104;A;Increased Capacity (1-7);61;48;14,16
3105;A;Increased Capacity (1-7);54;65;16,5
3106;A;Increased Capacity (1-7);65;69;13,97
3107;A;Increased Capacity (1-7);55;67;15,32
